"text_data","tax","abortion","economy","education","energy","environment","unemployment"
"@metaquest Wonder if the military group that created anti-Obama ad heard about this??? Dont just watch Fox KNO WHO'S ON UR SIDE & WHO ISN'T.",0,0,0,0,0,0,0
"RT @thinkprogress: Romney spent more taxpayer $ on the Salt Lake City Olympics than the previous 7 Olympics held in the US combined http ...",1,0,0,0,0,0,0
"Obama can deny raping Medicare of $716 million all he wants. Carl Rove, on Greta just now, presented the CBO Ltr stating it! BHO is toast!",0,0,0,0,0,0,0
"Obama Sacrificing American Lives and National Security for His Own Political Gain - Godfather Politics: http://t.co/VtfrdQwr",0,0,0,0,0,0,0
"RT @Mattison: Dear Mitt: Evading taxes may very well be what rich do, but it's NOT what an American president does. http://t.co/7QKFIsfn ...",1,0,0,0,0,0,0
"Even If Someone Hates Obama & Is A Self Proclaimed Racist, To Vote For the GOP Only Hurts The Poor, Middle Class, Seniors, & Homeless Vets",0,0,0,0,0,0,0
"If by Sep/Oct Romney still hasn't released more tax returns it means something damning is in them. #mitt #romney #medicare #OFA #DNC",1,0,0,0,0,0,0
"RT @standforright: The left denigrates marriage & the family, legalizes abortion and defies religious & social tradition. Obama ...",0,1,0,0,0,0,0
"RT @S_A_McLaughlin: RT @Campi2nd: Daily Kos: CNN's Dana Bash: Her source can confirm Reid's Romney tax allegation (Update X3) http://t.c ...",1,0,0,0,0,0,0
"Ask Mitt Romney to Release His Tax Returns - http://t.co/Ntos47mY",1,0,0,0,0,0,0
"Wayne Allen Root: A billionaire should offer a $1 Million Reward for someone to expose Obama's college records. FOREIGN STUDENT? #tcot",0,0,0,0,0,0,0
"RT @theonlyadult: ""Mitt Romney is proud to say that he paid taxes at a rate of at least 13 percent. This republic is just about over, is ...",1,0,0,0,0,0,0
"RT @Heminator: Oof. RT @iowahawkblog: Thanks to President Obama, I can now fill up my truck with gas for less than the price of 2 light ...",0,0,0,0,1,0,0
"When is Obama campaign going to wake up and start running a campaign instead of running not to lose? Prevent defense rarely works in ftball.",0,0,0,0,0,0,0
"RT @American_Bridge: BRIDGE BRIEFING: Mitt Romney & Higher Education http://t.co/utuenQDg",0,0,0,1,0,0,0
"–@NewsNinja2012: VIDEO: Paul Ryan took apart Obama and Obamacare -- in 6 minutes! http://t.co/lNkFQBF3” http://t.co/9ahNi76D",0,0,0,0,0,0,0
"RT @GroverNorquist: RT @taxreformer: July Jobs Report: We Tried President Obamaês Plan and it didnêt Work http://t.co/EM5JI4vN",0,0,0,0,0,0,1
"RT @keder: Nothing Todd Akin said negates the fact that Obama almost shut down the entire federal government over Planned Parenthood sub ...",0,1,0,0,0,0,0
"RT @IngrahamAngle: Obummer Econ Update: Most ""jobs created"" in Obama ""recovery"" are low-paying (58 percent)...so much for that promise o ...",0,0,1,0,0,0,1
"Chinese media slams Romney as convention begins | The Cable http://t.co/kDTZ3Kw3",0,0,0,0,0,0,0
"RT @EdieVP: Romney's Bain Capital Invested In Stericycle Now Targeted By Anti-Abortion Activists http://t.co/kcI9HLEQ Mitt receives divi ...",0,1,0,0,0,0,0
"RT @M24Miles: Article: Obama Bypasses Congress, Gives $1.5 Billion to Muslim Brotherhood http://t.co/PZKpQdW0 via @sharethis",0,0,0,0,0,0,0
"@WillObeney How is that any worse than Harry Reid ""I heard Mitt Romney hasn't paid taxes in a decade""? And who cares if all are true? if",1,0,0,0,0,0,0
"RT @MichelleMeyer10: USA!!! Remember Obama's ""gaffe"" about 57 States? He said that on purpose. There are 57 Islamic States OIC Organizat ...",0,0,0,0,0,0,0
"RT @willis9189: EDITORIAL: Obama frags military voters - Washington Times: http://t.co/bYuzLBi0 via @washtimes",0,0,0,0,0,0,0
"RT @truthteam2012: How Romney's plan to cut taxes for the welathy impacts middle-class families: http://t.co/WM3qFkL3",1,0,0,0,0,0,0
"RT @truthteam2012: FACT: Veterans do not support Romney's suggestion to privatize their health care. http://t.co/RBy7yh3z",0,0,0,0,0,0,0
"RT @emilyslist: .@PaulRyanVP worries about ""gov controlled life""? Tell that to women who'll have Ryan's big gov making health care choic ...",0,0,0,0,0,0,0
"POLITICS: Thanks Obama for cutting Medicare! http://t.co/iLYd2RrB",0,0,0,0,0,0,0
"RT @TeaPartyBoise: RUSH LIMBAUGH TODAY: ""IT'S IMPOSSIBLE THAT ROMNEY DIDN'T PAY TAXES FOR 10 YEARS. HE'S RUNNING FOR PRESIDENT!""",1,0,0,0,0,0,0
"RT @WolfClanWoman: Seniors making 20,000&less will pay over 6,000 for healthcare under Romney/Ryan! #hardball Just listening...",0,0,0,0,0,0,0
"RT @ThePlumLineGS: In light of Romney's tax return news just now, a reminder: Jon Huntsman Sr. wants Romney to release them all: http:// ...",1,0,0,0,0,0,0
"Gingrich: Obama Welfare Move 'Clearly Illegal' http://t.co/kDVzOmWW via @Newsmax_Media",0,0,0,0,0,0,0
"RT @DickMorrisTweet: 100 Million On Welfare - Dick Morris TV: Lunch Alert! http://t.co/zzMv5UTG #romney #ryan @gretawire @hannityshow #g ...",0,0,0,0,0,0,0
"RT @CO2HOG: Obama Promotes –Religious Freedom” at Muslim Iftar DinnerÄ Repeats Jefferson Iftar Dinner Hoax http://t.co/yhaLPPHC | #tcot",0,0,0,0,0,0,0
"#AFPV #p2 #p2b | Romney Efforts to Both Distance from and Embrace Ryan Budget Doomed to Fail http://t.co/v2pJHpXU",0,0,0,0,0,0,0
"RT @TheCombatNurse: Good thing Obama saved GM or Paul Ryan wouldn't have a bus to throw #Medicare under.",0,0,0,0,0,0,0
"RT @opliberation1: . @KidsHaveRights2 #Romney Role in #Bain health co. accused of deaths, neglect of teens http://t.co/H0vGb6vp @Huffing ...",0,0,0,0,0,0,0
"RT @ReverendSue: RT @AlterNet How #Romney uses an anti-#Muslim strategy to gain $ and votes http://t.co/xwl1VhbY #religion #religiousbig ...",0,0,0,0,0,0,0
"RT @OFA_MI: RT if you agree: Mitt Romney should follow decades of precedent and release his tax returns. http://t.co/rBIx1rqK http://t.c ...",1,0,0,0,0,0,0
"RT @zefirotorna: American Middle Class Slipping Behind Leans Toward Obama http://t.co/ji85cwXV",0,0,0,0,0,0,0
"RT @glomad67: Rachel Maddow's exceptional job with Romney's tax lies & hypocrisy. Should be required viewing for all Americans. http ...",1,0,0,0,0,0,0
"RT @rich1moore: WI Sen. Ron Johnson: –President Obama's view that government is central to economic growth insults the hard work of entr ...",0,0,1,0,0,0,0
"RT @andreakaye5: As Isaac heads to NOLA, I'm not thinking about Katrina, but BP oil spill Obama ignored for 10 days while he golfed and ...",0,0,0,0,1,0,0
"Sick, brainless!!! GOP STOP gridlocking us to death. Pass the now year old Obama's Jobs Act. We would be working today. Sick Bastards!!!!!",0,0,0,0,0,0,1
"Warmonger Obama's 'secret' plan revealed: $12M tax dollars given to Syrians http://t.co/spHYlpAc #tcot #tlot #sgp #ocra",1,0,0,0,0,0,0
"RT @KSTXN: ""Florida is well prepared for the hurricane. Thanks to President Obama's economic policies most of businesses are already boa ...",0,0,1,0,0,0,0
"Unretired boomers very scared about economic security; AARP poll http://t.co/wAVg2mXH I'm scared but not of Romney! #gop2012 #economy",0,0,1,0,0,0,0
"RT @JDCorbin50: Newsweek cover proclaim Obama 1st Gay President published names more than 250 openly Lesbian Gay Bisexual appointed by O ...",0,0,0,0,0,0,0
"RT @cdc444: Among Obama's TOP TEN recipients of USA foreign assistance: Kenya, Colombia, Sudan, Ethiopia, Egypt, and Pakistan. http://t. ...",0,0,0,0,0,0,0
"RT @vroom222: Obama Tries To Disenfranchise Our Troops http://t.co/IK5AZVoT via @WestJournalism @Okie_Dokie63",0,0,0,0,0,0,0
"RT @trscoop: 60 Minutes edits out ""My mom is a Medicare senior in Florida"" from Romney/Ryan interview http://t.co/RGQAP8iu",0,0,0,0,0,0,0
"Shorter Obama: The economy is a mess and it's Someone Else's fault.",0,0,1,0,0,0,0
"RT @fairtaxnancy: Obama National Campaign Co-Chair Donated $10,000 to Paul Ryan http://t.co/TyGIK1wy via @ShareThis #tcot #p2 #sgp #OHio...",0,0,0,0,0,0,0
"RT @KellyO: .@SenJohnMcCain had been asked to be w/Romney at USS Wisconsin to talk defense but before VP news campaign canceled ""last m ...",0,0,0,0,0,0,0
"Mitt failed in spectacular fashion >Mitt Romney Won't Reveal Energy Plan Where Reporters Might Hear It http://t.co/LIPAXsfE via @AddInfoOrg",0,0,0,0,1,0,0
"RT @rcooley123: Ann Romney: 'No More Tax Releases' -- But 'There's Nothing We're Hiding' | Video Cafe http://t.co/OyoTcjMm | They still ...",1,0,0,0,0,0,0
"RT @MaxMagnet1: The Paul Ryan budget got 218 votes in the house, and 41 in senate. The Obama budget got 0 votes in house and senate, thr ...",0,0,0,0,0,0,0
"RT @justgrateful: Romney Invested in Medical-Waste Firm That Disposed of Aborted Fetuses, Government Dcms Show http://t.co/6T8vX8l0 via ...",0,0,0,0,0,0,0
"RT @thinkprogress: ABC, NBC + CBS Evening News all lead with Romney's tax returns http://t.co/jV7oL431",1,0,0,0,0,0,0
"RT @chipwoods: Obama's Latest Whopper: He Created More Jobs Than Reagan! -Liar, Liar...pants on fire!!! http://t.co/Ivx4rH3J",0,0,0,0,0,0,1
"Thank you, Sir whoever you are. Caterer at #Obama Davenport #Iowa event wears I built that T-shirt http://t.co/4O2ldqcV #tcot #economy",0,0,1,0,0,0,0
"RT @TheNewDeal: #VotingForObamaBidenIsLike 4.5 Million Jobs Created, 30 Million Insured, Iraq War Over, Gaddafi & Bin Laden Dead, GM ...",0,0,0,0,0,0,1
"New Romney web spot focuses on welfare success story: ""Here, the outcome may not be guaranteed... http://t.co/gMVwbZYl #ocra #tcot #tlot",0,0,0,0,0,0,0
"@AJerseyGirlYall I was fired 1 week before the attack and was in the trade center 4 times a week.I will never forget. not voting Obama",0,0,0,0,0,0,0
"RT @KLSouth RT @_MsHeather: Bookmarked KL? ""Obamaês Recession"". Facts and charts in one place. http://t.co/BhFNpkAC Bookmark.",0,0,1,0,0,0,0
"I would gladly pay $10 a gal for gas if it meant that Obama is defeated. Let's face it. That's the kind of stuff that decides elections",0,0,0,0,1,0,0
"RT @whpresscorps: RT @newsbusters: WashPost's Miller: Media Should Ignore 'Astroturf' Black Pastors Opposing Obama on Gay Marriage http: ...",0,0,0,0,0,0,0
"RT @Donna_West: Romney, a high powered CEO, doesn't review legal documents before he signs them? Like tax returns?? Not buying it #Relea ...",1,0,0,0,0,0,0
"Ann Romney Destroys Her Husband's Newest Tax Excuse (VIDEO) http://t.co/LjkyrLhg via @AddInfoOrg",1,0,0,0,0,0,0
"Obama sues to restrict voting by US military voters while simultaneously making it easier for illegals to vote http://t.co/eLSmNtNp #tcot",0,0,0,0,0,0,0
"More war on our brave men and women Obama Camp Sues Ohio Over Military Voting Law, http://t.co/ZbmD5nDa",0,0,0,0,0,0,0
"RT @TheDailyEdge: Stocks at 4 1/2-year highs in latest sign Barack Hussein Obama's Secret Kenyan European Muslim Socialist plan to destr ...",0,0,0,0,0,0,0
"RT @BrandonRittiman: From backdrop at CO event, clear @MittRomney plans to hit back on charge his plan is bad 4 middle class. #Decision2 ...",0,0,0,0,0,0,0
"Obama campaign sues Ohio over early voting law for military | Fox News http://t.co/dQXCONnN via @foxnewspolitics",0,0,0,0,0,0,0
"Breaking new ground in Chutzpah Politics: Mitt Romney and Paul Ryan intend to end Medicare, re... http://t.co/nJZMdM5k #politics #people",0,0,0,0,0,0,0
"RT @azannaphx: @bashirlive No way folks, we will not drop the tax issue. Most believe that Romney is hiding a felony that he was given ...",1,0,0,0,0,0,0
"@Out_spokenOne @tmims50 @arthuromeo the stimulus failed and Obama wanted more. He even said no shovel ready jobs. Stim went to prop up union",0,0,0,0,0,0,1
"Better Than China MT @truthteam2012 FACT: Romney told students they should just ""borrow money"" from their parents to pay for college..",0,0,0,0,0,0,0
"""In 2008, President (then presidential candidate) Barack Obama signaled his intent to bankrupt the coal industry.... http://t.co/if21LE3R",0,0,0,0,1,0,0
"Gibbs: Ryan should •thankê Obama for strengthening Medicare: The senior Obama adviser on Sunday ... http://t.co/DkMGF68d #tcot #sgp #gop",0,0,0,0,0,0,0
"@NewsNinja2012 Remember Obama was mad when congress did not make military vets pay more for health insurance.",0,0,0,0,0,0,0
"RT @TheDailyEdge: Economists said Obama's #jobs bill would create 2M jobs in 2012. Why isn't it working? Oh yeah, GOP refused to pass it ...",0,0,0,0,0,0,1
"Remind me who takes $700 billion from MedicareN with higher enrollment? New OFA Video Reminds Americans How Romney-Ryan Would End Medicare",0,0,0,0,0,0,0
"Wasserman Schultz Decries Romney's 'Divisive, Really Negative Campaigning'./ ""Felon"", ""Murderer"", ""Tax Cheat"". http://t.co/5mjQCj7l",1,0,0,0,0,0,0
"RT @gracels: http://t.co/J3CpCh5d Yes, Romney/Ryan will end Medicare. This one can't be walked back.",0,0,0,0,0,0,0
"RT @TheSecondDarrin: The irony is even if Obama was a foreign born Muslim of humble beginnings he'd still have more in common with most ...",0,0,0,0,0,0,0
"RT @FactsAboutMitt: Mitt Romney has proposed tax cuts for the rich and corporations that would cost $7.8 trillion over 10 years. http:// ...",1,0,0,0,0,0,0
"RT @iowahawkblog: Thanks to President Obama, I can now fill up my truck with gas for less than the price of 2 light bulbs!",0,0,0,0,1,0,0
"RT @LOLGOP: What a cultural moment. I've seen at least 5 people joke that Curiosity found Mitt Romney's tax returns on Mars. #Harryiswinning",1,0,0,0,0,0,0
"RT @mayread3: Mitt Romney To Donors: I Would Explain My Energy Plan, But Reporters Are Here http://t.co/C4zOmppm via @HuffPostDivorce #m ...",0,0,0,0,1,0,0
"Mitt Romney Lies to Floridians by Saying He Will Protect Medicare http://t.co/0doZ1d1X via @politicususa",0,0,0,0,0,0,0
"@WayneASchneider Yet they couldn't be ""bothered"" to look for Osama bin Laden and KILL him. It took a real man like Pres. Obama to do THAT!",0,0,0,0,0,0,0
"American Conservatism & #Islam are both both dangerous theocracies. Cultural viruses that can destroy America. #GOP #TeaParty #Tcot #Romney",0,0,0,0,0,0,0
"RT @DailyCaller Obama immigration amnesty to include middle school dropouts - http://t.co/fehsBF8C",0,0,0,0,0,0,0
"@linnyitssn -->Mitt Romney admits to using Chinese slave labor at Bain.: http://t.co/bzq90rFY",0,0,0,0,0,0,0
"RT @MEEchelleO: Serfs don't care Russian sub w/ nuke missiles was in Gulf of Mexico for 3 weeks. It's Romney's taxes! -mao #p1 #p2 #p21 ...",1,0,0,0,0,0,0
"Sonething tells me the night he found out Paul Ryan was the VP pick Obama had the best night sleep since the killing of Osama.",0,0,0,0,0,0,0
"RT @Moosetracks2012: #RomneyEconomics put short term profit ahead of all else, and cost thousands of workers their jobs: http://t.co/p3U ...",0,0,1,0,0,0,1
"RT @dontOccupyIran: RT @tDailyInsanity RETWEET if you think war with Iran is LIKELY under a Romney administration. #TheDailyInsanityPolls",0,0,0,0,0,0,0
"RT @IngrahamAngle: Note when GOP on the offensive on POLICY (Medicare), Obama & Biden try to scramble back to insignif issues--Seamu ...",0,0,0,0,0,0,0
"RT @FactsAboutMitt: Romney claims RomneyCare not a model for health reform, yet in 09 says MA ""is a model for getting everyone insured."" ...",0,0,0,0,0,0,0
"RT @JohnGaltAmerica: The politically connected are always made whole in a crisis at the sacrifice of the tax payer. Both Bush & Obam ...",1,0,0,0,0,0,0
"RT @e_austin: Dear college students, the Romney/Ryan budget is going to cut your grants and financial aid. Still not interested in voting?",0,0,0,0,0,0,0
"Jan Brewer Fights Obama With an Executive Order: Denies Taxpayer Benefits to Illegals | Maggie's N.. http://t.co/BgAqoLp3 #G8M",1,0,0,0,0,0,0
"Romney Promises Energy Independence by End of Second Term http://t.co/6URqoxZS via @Newsmax_Media #RomneyRyan2012 #tcot #gop",0,0,0,0,1,0,0
"RT @AllenWest: A lawsuit to keep the military from early voting is a low move by President Obama...truly unconscionable http://t.co/LIX33hdc",0,0,0,0,0,0,0
"RT @DRUDGE_REPORT: VIDEO: How Paul Ryan took apart Obama and Obamacare in 6 minutes... http://t.co/BoDE10V3",0,0,0,0,0,0,0
"RT @keithboykin: Obama says his plan will cut taxes on ""first 250,000 of every family's income."" Glad he's acknowledging that everyone g ...",1,0,0,0,0,0,0
"Obama Admin Targets Pro-Lifers in FBI Training Forum With Pro-Abortion Orgs http://t.co/0k38FxCR via @StevenErtelt",0,1,0,0,0,0,0
"RT @OTOOLEFAN: Romney: ""We will return work to Welfare."" TOTAL LIE. @jaketapper @chucktodd",0,0,0,0,0,0,0
"Obama Lawsuit Could have Disastrous Effects on Military Voting Rights: http://t.co/O3RiKoXQ",0,0,0,0,0,0,0
"#Dateline Video: Romney, Ryan scramble for game plan on Ryan budget http://t.co/eQbCfYCP #ActivismRocks #AAAW",0,0,0,0,0,0,0
"Like I said, Obama supporters can choose there half of the country, start your very own little russia. Leave us alone.Want to bet on outcome",0,0,0,0,0,0,0
"RT @samsteinhp: Romney says he will find savings in Defense... and use it not on deficit reduction but on increasing active-duty personn ...",0,0,0,0,0,0,0
"RT @PolitomixNews: Flashback: Obama Attacks McCain For Raiding Medicare To Pay For Health Plan (video) http://t.co/zkgDgwmO #Breitbart",0,0,0,0,0,0,0
"Obama's So-Called Recovery Is Leaving Middle Class Further Behind - http://t.co/o3RkG6n4 http://t.co/fhavwv9D #Obama",0,0,1,0,0,0,0
"Jerome Corsi, Tea Party Activist, Claims Obama May Be Gay And Previously Married To A Man http://t.co/swLtXfti",0,0,0,0,0,0,0
"RT @TheCypressGang: @DrudgeReport: Obama In '09 Pledged To VETO Attempts To Undo Medicare CUTS... -> - > - > - >... http://t ...",0,0,0,0,0,0,0
"Funny how liberals say that Romney wants us to pay for his tax cuts. Nobody's paying for tax cuts. It's not the gov't's money, you morons.",1,0,0,0,0,0,0
"Paul #Ryan is even worse than #Romney - an insidious LYING hound on topic of #Medicare & wld sell American seniors down the river for $$",0,0,0,0,0,0,0
"RT @politifact: Obama ad says Ryan Medicare plan could raise costs for Medicare beneficiaries by $6K. Mostly True: http://t.co/KmlLbf1i",0,0,0,0,0,0,0
"RT @siscoolis: #Romney @GOP own the Deficit, Bush wars, tax cuts, Halliburton, contractor corruption and financial with jobs, housing ru ...",1,0,0,0,0,0,1
"""@michellemalkin: Don't miss my column on Obama's deadly, costly car tax cooked up in secret & I am a cunt! ==> http://t.co/9jTb8OW3""",1,0,0,0,0,0,0
"RT @thinkprogress: .@chucktodd calls out Iowa Governor for lying about Obamaês welfare waivers http://t.co/DPHRGjg4",0,0,0,0,0,0,0
"RT @PatricknSD: 63% of us ""SMALL MINDED YOU PEOPLE"" still today 22 days later still want to see Mitt Romney's tax returns #releasetheret ...",1,0,0,0,0,0,0
"No, Romney <em>Won't</em> Raise Your Taxes $2,000 http://t.co/EhffTjCw",1,0,0,0,0,0,0
"RT @Ronc99: #P2 #TFY #CTL #LGBT #DNC #Forward RT @ABLjailed ""Even Italy Hates Mitt Romney"" http://t.co/ADX2LsFf #ABLC",0,0,0,0,0,0,0
"RT @gerfingerpoken: @FTR__Radio (IBD) Was Obama (Barry Soetoro) A Foreign Exchange Student? Columbia transcripts hidden #LNYHBT http://t ...",0,0,0,0,0,0,0
"RT @owillis: Fox's Carl Cameron Plays Romney Surrogate On Welfare Reform http://t.co/AMz1B94u where does the romney campaign end + fox n ...",0,0,0,0,0,0,0
"RT @Serpentine202: Romney Broke The Law By Raising Money From Foreign Donors. Should He Be Disqualified? http://t.co/ifAVTCIY",0,0,0,0,0,0,0
"""Top GOP strategist Ed Rollins: Romney 'needs to release more taxes'"" ( http://t.co/fSk2j5p5 ) #p2 #tcot #romney2012 #ReleaseTheReturns",1,0,0,0,0,0,0
"RT @thebobbypost: EVERYONE SHOULD RETWEET THIS VIDEO UNTIL ELECTION DAY! THIS IS THE REAL OBAMA HEALTH CARE! http://t.co/Q4dz4DJC",0,0,0,0,0,0,0
"RT @exposelibtards: Obama Administration Announces Seven Major Renewable Energy Infrastructure Projects that Would Power http://t.co/kWg ...",0,0,0,0,1,1,0
"Barack Obama Appeals To Colorado Women, Embraces Obamacare http://t.co/pEk8zaDP via @HuffPostPol",0,0,0,0,0,0,0
"RT @dailykos: Under Romney-Ryan plan, Mitt Romney would pay 0.82% tax rate http://t.co/xUgNNkva",1,0,0,0,0,0,0
"Obama's Budget to Add $4.4 Trillion to Debt in Next Four Years http://t.co/eAbTep3c via @sharethis #MittRyan2012 #tcot #tlot #CCOT #SGP",0,0,0,0,0,0,0
"#obama2012 #BettingOnAmeria: Your tax dollars on his Roulette table where every bet is a losing proposition. #Union #p2 #p2b #ows #NAACP",1,0,0,0,0,0,0
"Oh really now.. #Mitt #Romney's 2010 Tax Disclosure May Be Lacking 'Unrelated Business' Form 990-T for Offshore... http://t.co/s7bRV06m",1,0,0,0,0,0,0
"Mostly False - Ryan said Obama 'funneled' $716 billion out of Medicare 'at the expense of the elderly.' http://t.co/TnNjvaC6 via @thruzt",0,0,0,0,0,0,0
"""Even the AARP said that Paul Ryanês budget –would jeopardize the health and economic security of older Americans."" #GOP2012",0,0,1,0,0,0,0
"RT @FredHayek: Obama Economic Plan Would Explode Debt to $25.4 Trillion http://t.co/GdEYIF5Q #RightMind #TCOT",0,0,1,0,0,0,0
"RT @krainhill: 63% say Romney should release his taxes. Reince's answer ""Oh boy. We're going down this road again?"" Yes @Reince, we are. ...",1,0,0,0,0,0,0
"RT @JonathanStein4: Rising #gas #prices haunt #Obama - The Hill's E2-Wire http://t.co/5C1N8Ttn",0,0,0,0,1,0,0
"RT @1861_again: Via @Atlasshrugs Obama secretly authorizes support for Muslim Brotherhood and al-Qaeda jihad... http://t.co/U6YDKZ8u #tw ...",0,0,0,0,0,0,0
"Summer Heat Flummoxes The World's Central Bankers - Forbes http://t.co/VkCiaYBX via @Forbes #Draghi #Bernanke #ECB #TheFed #Economy #Obama",0,0,1,0,0,0,0
"@DavidAxelrod Hey, it's a good time to bring up Obama and democrats illegally using taxpayer funding for planned parenthood.Hyde Amendment?",1,1,0,0,0,0,0
"Romney may be losing Missouri because of his belief in abortion after rape. Akin's comments forced him to demonstrate his true feelings.",0,1,0,0,0,0,0
"Accuracy In Politics: Obama Campaign Sues in Bid to Suppress Military Vo... http://t.co/SXVpZNtU",0,0,0,0,0,0,0
"Getting ballots from Ohio soldiers in combat is reason! #TCOT Ohio •concerned w/ premiseê of Obama military voting suit http://t.co/UjlJZ3Dm",0,0,0,0,0,0,0
"RT @d_seaman: Out of 312,000,000 people, our ""best"" picks are Obama (#NDAA, warrantless wiretapping, war, marijuana crackdowns) or Romne ...",0,0,0,0,0,0,0
"RT @johnsykes1035: ARROGANCE Amok! Dem. Senator: Obama Led SEALs Mission to Kill Bin Laden http://t.co/MbJ57nPm #tcot #SEALS #USMC #mili ...",0,0,0,0,0,0,0
"RT @PolarCoug: Obama killed my wife with a bag of BBQ pork rinds she bought with food stamps on her way back from the welfare office.",0,0,0,0,0,0,0
"RT @utaustinliberal: Pres. Obama: ""Let's hire some hard hats rebuilding roads, schools and bridges. That's how you grow an economy!"" #IA",0,0,1,1,0,0,0
"#Romney Adviser Says #GOP Would Extend #Medicare ês Solvency By Raising The Eligibility Age http://t.co/DRcIJcU7 #AARP #SocialSecurity",0,0,0,0,0,0,0
"RT @gerfingerpoken: @DavidLimbaugh (IBD) Ryan Is Right: Put Up Or Shut Up, Obama, On Defense - Stop Obamalateral Disarmament http://t.co ...",0,0,0,0,0,0,0
"RT @ChrisDStedman: Please join me in asking @IowaStateFair to comment on @HankJr remarks that he hates Obama, a ""Muslim"" who ""Hates The ...",0,0,0,0,0,0,0
"RT @JakeMillerWis: July jobs report keeps Obama well ahead of Bush 1st term, and even UE rise should reverse in next few months. http:// ...",0,0,0,0,0,0,1
"RT @CBSNewsHotSheet: Due Diligence: Would Ryan have Romney pay a 1% tax rate? http://t.co/hs63SQ1l",1,0,0,0,0,0,0
"RT @TrinaCuppett: VIDEO - AUDIO Mitt Romney admits buying Chinese sweatshop at Bain http://t.co/Rs4DB8rk",0,0,0,0,0,0,0
"Romney Proposes $80 Million Tax Cut for His Family http://t.co/I1QHpBXz via @sharethis /@Shoq @Maddow",1,0,0,0,0,0,0
"@mimia_aaron Idc about his taxes that has not been proven either way. Obama spent $5.4Trillion in 4 years FACT $10.6T his first day now 15.9",1,0,0,0,0,0,0
"RT @TheRightScoop: Jackie Mason blasts Obama for not visiting Israel after getting 78% of Jewish vote http://t.co/8OzIy8kf",0,0,0,0,0,0,0
"RT @TrinaCuppett: When Romney refused to release 12 years of taxes like all other candidates have done, he lost all credibility with me. ...",1,0,0,0,0,0,0
"RT @slmiller222: We NEED you Ohio to send Obama a message. You need to speak for the brave men and women in the military. His disrespect ...",0,0,0,0,0,0,0
"Here is another great ad: The ECONOMY just is NOT getting better! http://t.co/KDFaMp1V",0,0,1,0,0,0,0
"RT @lordxmen2k: Willard Romney chose Paul Ryan as Veep so now theres two people hiding their tax returns #ReleaseTheReturns #topprog #tc ...",1,0,0,0,0,0,0
"Romney has failed every political test so far including; transparency, statesmanship, economics, integrity and connecting with voters.",0,0,1,0,0,0,0
"RT @dmataconis: Prosecutors: U.S. Troops At Fort Stewart Formed Militia, Plotted To Assassinate President Obama http://t.co/UFc08DSH",0,0,0,0,0,0,0
"RT @rightwradical: @cspanwj Disney CEO, biggest supporter of Obama, says cut rates to create jobs! Either hire or pay taxes! #tcot #p2 ...",1,0,0,0,0,0,1
"RT @ConNewsNow: BOOK: OBAMA LIED ABOUT THE BIN LADEN RAID http://t.co/jJvfqkoJ #tcot #p2",0,0,0,0,0,0,0
"via @PatDollard Harry Reid Escalates Attack, Says Romney Absolutely Did Not Paid Taxes For T... http://t.co/5SKNtPSv #twisters #teaparty",1,0,0,0,0,0,0
"RT @wcgirl1: We stand with Majority Leader Harry #Reid in asking #Mitt Romney to release 10 years worth of #tax returns http://t.co/fZAv ...",1,0,0,0,0,0,0
"RT @thinkprogress: Romney touts Romneycare mandate: I'm the guy that got ""health care for all the women and men in my state"" http://t.co ...",0,0,0,0,0,0,0
"@politifact Yes, most grads probably can't, as one, I have an idea. But, Romney isn't going to help that, unless we head to India, or China.",0,0,0,0,0,0,0
"RT @grammy620: Obama makes up his own immigration law & his own welfare law. One-man government...1 man determining your future. Dic ...",0,0,0,0,0,0,0
"""Obama has done a pathetic job on the economy."" Cavuto #tcot #teaparty",0,0,1,0,0,0,0
"RT @ali: Obama. Cut. Medicare. $700B FOR CURRENT SENIORS. Retweet to tell the truth!",0,0,0,0,0,0,0
"RT @WhineNot: Economists for Romney! More than 500 economists, 5 Nobel laureates back Romneyês economic strategy http://t.co/vRFi2ERq #tcot",0,0,1,0,0,0,0
"Mitt has silver foot attack! Romney: Big business is fine, helped by tax havens http://t.co/IzgQi2Wx via @BostonDotCom",1,0,0,0,0,0,0
"With Abortion in the Spotlight, a Challenge for Romney - http://t.co/Odn7YV9b http://t.co/LSyuRjh0",0,1,0,0,0,0,0
"RT @CNNJanet: In Iowa Romney his priority is jobs, more jobs and more take home pay",0,0,0,0,0,0,1
"Romney didn't pay taxes for 10 years... Guess Reid's source was right. http://t.co/kYPHNP3G",1,0,0,0,0,0,0
"RT @markknoller: On tax fairness: Romney says ""fairness dictates that the highest income people should pay the greatest share of taxes, ...",1,0,0,0,0,0,0
"OCTOBER SURPRISE: Obama's friendliest newspaper is starting to hype Iran ""Speeding Up Uranium Production"" http://t.co/T2EAbbCP",0,0,0,0,0,0,0
"RT @OBAMA_GAMES: This economy is not getting better. This economy is nothing but false numbers and endless money printing. O, and Obama ...",0,0,1,0,0,0,0
"#AskYourGOPCandidate How can you blame Pres. Obama for our terrible economy when Repubs blocked his every attempt to improve it?!",0,0,1,0,0,0,0
"RT @marcylauren: Fox's Bolling: Obama ""Gutted The Constitution"" With Health Care Law -- Which Was Upheld By Supreme Court http://t.co/yZ ...",0,0,0,0,0,0,0
